datetime,carbon_intensity,custom_electricity_score,custom_electricity_input_kwh_per_kwh,REP_SEASON,REP_KIND,PEM operation
2025-04-30 15:30:00,143.0,0.2521691287907383,1.0306110494848228,Spring,bottom10,13.812207311439566
2025-04-30 16:00:00,163.0,0.2806799377357117,1.0306110494848228,Spring,bottom10,15.35179099446813
2025-04-30 16:30:00,179.0,0.29965653202860215,1.0316426921769999,Spring,bottom10,16.376527086284216
2025-04-30 17:00:00,201.0,0.340591183080258,1.0316426921769999,Spring,bottom10,18.58699824307363
2025-04-30 17:30:00,208.0,0.3556099262437684,1.032674334869177,Spring,bottom10,19.398010373903194
2025-04-30 18:00:00,217.0,0.37717085097608605,1.031642692177,Spring,bottom10,20.562300309448347
2025-04-30 18:30:00,222.0,0.3919826727301463,1.032674334869177,Spring,bottom10,21.3621386841676
2025-04-30 19:00:00,224.0,0.3795236521312342,1.032674334869177,Spring,bottom10,20.689351571826347
2025-04-30 19:30:00,223.0,0.3754547796791605,1.029579406792646,Spring,bottom10,20.469632459414367
2025-04-30 20:00:00,224.0,0.3602191659132295,1.032674334869177,Spring,bottom10,19.646909316054092
2025-04-30 20:30:00,224.0,0.3555645726869191,1.0316426921769999,Spring,bottom10,19.39556128183333
2025-04-30 21:00:00,219.0,0.3511446394526446,1.0306110494848228,Spring,bottom10,19.15688488718251
2025-04-30 21:30:00,208.0,0.338148552457118,1.0316426921769999,Spring,bottom10,18.455096189424072
2025-04-30 22:00:00,194.0,0.3080646373859789,1.0316426921769999,Spring,bottom10,16.83056477558256
2025-04-30 22:30:00,185.0,0.2957601680429178,1.030611049484823,Spring,bottom10,16.16612343105726
2025-04-30 23:00:00,183.0,0.29463827829487876,1.032674334869177,Spring,bottom10,16.10554138466315
2025-04-30 23:30:00,180.0,0.29095323497067926,1.032674334869177,Spring,bottom10,15.90654904515638
2025-06-16 00:00:00,71.0,0.14153188620280954,1.0316426921769997,Summer,avg,7.8377962116914155
2025-06-16 00:30:00,74.0,0.16135400596000263,1.032674334869177,Summer,avg,8.90819067857984
2025-06-16 01:00:00,78.0,0.16763894349778316,1.0316426921769999,Summer,avg,9.24757730561999
2025-06-16 01:30:00,75.0,0.15084004232760037,1.033705977561354,Summer,avg,8.340436642430118
2025-06-16 02:00:00,72.0,0.1423402914493853,1.0306110494848228,Summer,avg,7.881450095006506
2025-06-16 02:30:00,78.0,0.16186633853009905,1.0326743348691771,Summer,avg,8.935856637365047
2025-06-16 03:00:00,85.0,0.17705637404156913,1.0316426921769999,Summer,avg,9.756118554984432
2025-06-16 03:30:00,86.0,0.17624275285993599,1.0316426921769999,Summer,avg,9.712183011176242
2025-06-16 04:00:00,89.0,0.17675973534296302,1.030611049484823,Summer,avg,9.740100065259702
2025-06-16 04:30:00,98.0,0.19141933792909685,1.0316426921769999,Summer,avg,10.531718604910928
2025-06-16 05:00:00,104.0,0.20356276983917002,1.0316426921769997,Summer,avg,11.18746392805488
2025-06-16 05:30:00,113.0,0.24031905429721867,1.0295794067926458,Summer,avg,13.172303288789507
2025-06-16 06:00:00,112.0,0.22521998598165033,1.0306110494848226,Summer,avg,12.356953599748817
2025-06-16 06:30:00,113.0,0.24124120190853962,1.0337059775613537,Summer,avg,13.222099259800839
2025-06-16 07:00:00,111.0,0.22959444205130045,1.0326743348691767,Summer,avg,12.593174227509923
2025-06-16 07:30:00,108.0,0.22004719122200161,1.0306110494848228,Summer,avg,12.077622682727787
2025-06-16 08:00:00,106.0,0.21282379008150024,1.032674334869177,Summer,avg,11.687559021140713
2025-06-16 08:30:00,99.0,0.2004964876682212,1.032674334869177,Summer,avg,11.021884690823644
2025-06-16 09:00:00,96.0,0.19706845189294137,1.0306110494848228,Summer,avg,10.836770758958533
2025-06-16 09:30:00,92.0,0.18877330349231894,1.031642692177,Summer,avg,10.388832745324923
2025-06-16 10:00:00,90.0,0.1846779496673073,1.0306110494848228,Summer,avg,10.167683638774294
2025-06-16 10:30:00,84.0,0.1772805699103398,1.0316426921769999,Summer,avg,9.768225131898049
2025-06-16 11:00:00,77.0,0.16896287477751307,1.0316426921769999,Summer,avg,9.319069594725404
2025-06-16 11:30:00,71.0,0.15992000094909106,1.0316426921769999,Summer,avg,8.830754407990616
2025-06-16 12:00:00,64.0,0.15150256744515228,1.032674334869177,Summer,avg,8.376212998777921
2025-06-16 12:30:00,58.0,0.1390687871141064,1.032674334869177,Summer,avg,7.704788860901445
2025-06-16 13:00:00,57.0,0.14319626429245497,1.0316426921769999,Summer,avg,7.927672628532268
2025-06-16 13:30:00,57.0,0.144424013505985,1.0316426921769999,Summer,avg,7.993971086062889
2025-06-16 14:00:00,55.0,0.1406796385416273,1.032674334869177,Summer,avg,7.791774837987574
2025-06-16 14:30:00,56.0,0.13972281251002353,1.0316426921769999,Summer,avg,7.74010623228097
2025-06-16 15:00:00,59.0,0.14181230066401287,1.0316426921769999,Summer,avg,7.852938592596395
2025-06-16 15:30:00,66.0,0.15404149371106982,1.0306110494848228,Summer,avg,8.513315017137469
2025-06-16 16:00:00,76.0,0.1737784562357704,1.031642692177,Summer,avg,9.5791109934713
2025-06-16 16:30:00,89.0,0.18573003315824654,1.031642692177,Summer,avg,10.224496147285013
2025-06-16 17:00:00,111.0,0.2261493998588991,1.0316426921769999,Summer,avg,12.40714194912025
2025-06-16 17:30:00,122.0,0.23739068864872584,1.0306110494848228,Summer,avg,13.014171543770894
2025-06-16 18:00:00,131.0,0.2721156394640192,1.032674334869177,Summer,avg,14.889318887796735
2025-06-16 18:30:00,137.0,0.278396703469002,1.0306110494848228,Summer,avg,15.228496344065809
2025-06-16 19:00:00,134.0,0.26017561244717863,1.0316426921769999,Summer,avg,14.244557428887346
2025-06-16 19:30:00,133.0,0.24527536606595207,1.0326743348691767,Summer,avg,13.43994412430111
2025-06-16 20:00:00,135.0,0.24323495758222347,1.031642692177,Summer,avg,13.329762066179766
2025-06-16 20:30:00,130.0,0.23144601948689092,1.032674334869177,Summer,avg,12.693159409031809
2025-06-16 21:00:00,119.0,0.20428643975296495,1.0316426921769999,Summer,avg,11.226542103399806
2025-06-16 21:30:00,107.0,0.18582408983972815,1.0306110494848228,Summer,avg,10.229575208085018
2025-06-16 22:00:00,93.0,0.168111404851936,1.0316426921769999,Summer,avg,9.273090218744244
2025-06-16 22:30:00,80.0,0.14613369414195723,1.0306110494848226,Summer,avg,8.08629384040539
2025-06-16 23:00:00,78.0,0.1474438680495777,1.0316426921769999,Summer,avg,8.157043231416896
2025-06-16 23:30:00,74.0,0.13696032058883173,1.0316426921769999,Summer,avg,7.590931668536613
2025-07-05 00:00:00,74.0,0.12721396858560277,1.0316426921769999,Summer,top10,7.064628660362249
2025-07-05 00:30:00,77.0,0.13462238243702024,1.0326743348691767,Summer,top10,7.464683008338793
2025-07-05 01:00:00,76.0,0.13301663423140694,1.0316426921769997,Summer,top10,7.377972605235675
2025-07-05 01:30:00,72.0,0.12512010378605917,1.0316426921769997,Summer,top10,6.951559961186895
2025-07-05 02:00:00,70.0,0.12174455949300247,1.032674334869177,Summer,top10,6.769280569361833
2025-07-05 02:30:00,65.0,0.11287983696600205,1.0316426921769997,Summer,top10,6.290585552903811
2025-07-05 03:00:00,69.0,0.11995521075924856,1.031642692177,Summer,top10,6.672655737739122
2025-07-05 03:30:00,69.0,0.11910872581632398,1.0316426921769999,Summer,top10,6.626945550821195
2025-07-05 04:00:00,67.0,0.11962690485222767,1.031642692177,Summer,top10,6.654927218759994
2025-07-05 04:30:00,69.0,0.1268470631733322,1.0326743348691771,Summer,top10,7.044815768099638
2025-07-05 05:00:00,73.0,0.1427362344209394,1.0316426921769999,Summer,top10,7.902831015470428
2025-07-05 05:30:00,73.0,0.15346298593769686,1.0316426921769997,Summer,top10,8.48207559737533
2025-07-05 06:00:00,55.0,0.11263320968523896,1.0316426921769999,Summer,top10,6.277267679742604
2025-07-05 06:30:00,52.0,0.10893516567322525,1.0316426921769997,Summer,top10,6.077573303093864
2025-07-05 07:00:00,47.0,0.10235368842320665,1.032674334869177,Summer,top10,5.722173531592859
2025-07-05 07:30:00,42.0,0.09832513447581359,1.032674334869177,Summer,top10,5.504631618433634
2025-07-05 08:00:00,40.0,0.09983470980104213,1.032674334869177,Summer,top10,5.586148685995975
2025-07-05 08:30:00,41.0,0.10279802227097448,1.0295794067926458,Summer,top10,5.746167559372322
2025-07-05 09:00:00,43.0,0.1050072978690015,1.0316426921769999,Summer,top10,5.86546844166578
2025-07-05 09:30:00,45.0,0.11751923345021621,1.0306110494848228,Summer,top10,6.541112963051376
2025-07-05 10:00:00,47.0,0.12669968652819547,1.0306110494848228,Summer,top10,7.036857429262255
2025-07-05 10:30:00,49.0,0.1330337724311619,1.0316426921769999,Summer,top10,7.378898068022443
2025-07-05 11:00:00,47.0,0.12425988979499858,1.0326743348691767,Summer,top10,6.9051084056696235
2025-07-05 11:30:00,46.0,0.12778118056712207,1.032674334869177,Summer,top10,7.095258107364292
2025-07-05 12:00:00,44.0,0.11611646509607956,1.0316426921769999,Summer,top10,6.465363471927996
2025-07-05 12:30:00,45.0,0.10894808856066353,1.0295794067926458,Summer,top10,6.078271139015531
2025-07-05 13:00:00,44.0,0.10462811585352855,1.0306110494848228,Summer,top10,5.844992612830241
2025-07-05 13:30:00,46.0,0.10798472520987244,1.0316426921769999,Summer,top10,6.026249518072812
2025-07-05 14:00:00,45.0,0.11003729543819636,1.0306110494848228,Summer,top10,6.137088310402303
2025-07-05 14:30:00,46.0,0.11407446102509729,1.0326743348691767,Summer,top10,6.355095252094953
2025-07-05 15:00:00,46.0,0.11683564282448783,1.029579406792646,Summer,top10,6.504199069262043
2025-07-05 15:30:00,44.0,0.11098662011826066,1.0306110494848228,Summer,top10,6.188351843125775
2025-07-05 16:00:00,45.0,0.11357851562322448,1.0316426921769999,Summer,top10,6.328314200393821
2025-07-05 16:30:00,51.0,0.1300591731444072,1.0316426921769999,Summer,top10,7.218269706537689
2025-07-05 17:00:00,54.0,0.13889174000397853,1.0326743348691767,Summer,top10,7.69522831695454
2025-07-05 17:30:00,62.0,0.15610922301565827,1.032674334869177,Summer,top10,8.624972399585246
2025-07-05 18:00:00,60.0,0.14428510190860158,1.0306110494848228,Summer,top10,7.986469859804186
2025-07-05 18:30:00,65.0,0.15169791222986082,1.0316426921769997,Summer,top10,8.386761617152183
2025-07-05 19:00:00,73.0,0.17532639624667848,1.033705977561354,Summer,top10,9.662699754060338
2025-07-05 19:30:00,74.0,0.17749094877616833,1.0306110494848228,Summer,top10,9.77958559065279
2025-07-05 20:00:00,87.0,0.21697050212928418,1.0306110494848228,Summer,top10,11.911481471721045
2025-07-05 20:30:00,91.0,0.22304447038818542,1.032674334869177,Summer,top10,12.239475757701712
2025-07-05 21:00:00,87.0,0.20064989020627938,1.0316426921769999,Summer,top10,11.030168427878786
2025-07-05 21:30:00,83.0,0.18544134844928495,1.031642692177,Summer,top10,10.208907173001087
2025-07-05 22:00:00,74.0,0.17050659054573644,1.0326743348691767,Summer,top10,9.402430246209468
2025-07-05 22:30:00,72.0,0.1727331079216485,1.0326743348691767,Summer,top10,9.522662184508718
2025-07-05 23:00:00,75.0,0.16444107737921937,1.0326743348691767,Summer,top10,9.074892535217545
2025-07-05 23:30:00,69.0,0.15355807417958542,1.0316426921769999,Summer,top10,8.487210362437311
2025-07-10 00:00:00,172.0,0.2877613861239848,1.0326743348691771,Summer,bottom10,15.734189207434877
2025-07-10 00:30:00,174.0,0.2912637451406881,1.0316426921769999,Summer,bottom10,15.923316594336857
2025-07-10 01:00:00,175.0,0.29501530672369003,1.0306110494848228,Summer,bottom10,16.12590091981896
2025-07-10 01:30:00,172.0,0.2890588242599851,1.0316426921769999,Summer,bottom10,15.804250866778894
2025-07-10 02:00:00,174.0,0.2915017658727756,1.0306110494848226,Summer,bottom10,15.936169713869582
2025-07-10 02:30:00,174.0,0.29059735501086,1.032674334869177,Summer,bottom10,15.887331527326138
2025-07-10 03:00:00,177.0,0.2917149474390302,1.0316426921769999,Summer,bottom10,15.94768151844733
2025-07-10 03:30:00,173.0,0.2853365000695332,1.0295794067926458,Summer,bottom10,15.603245360494492
2025-07-10 04:00:00,174.0,0.28497595991106717,1.0316426921769999,Summer,bottom10,15.583776191937327
2025-07-10 04:30:00,174.0,0.28591702989777407,1.0306110494848228,Summer,bottom10,15.634593971219498
2025-07-10 05:00:00,169.0,0.2902132869997732,1.0316426921769999,Summer,bottom10,15.866591854727453
2025-07-10 05:30:00,170.0,0.3148898491000753,1.0306110494848228,Summer,bottom10,17.199126208143763
2025-07-10 06:00:00,162.0,0.2981836052560175,1.033705977561354,Summer,bottom10,16.296989040564643
2025-07-10 06:30:00,158.0,0.29744299397880436,1.0306110494848228,Summer,bottom10,16.256996031595133
2025-07-10 07:00:00,150.0,0.27029735329096194,1.0316426921769999,Summer,bottom10,14.791131434451644
2025-07-10 07:30:00,142.0,0.2589506632802831,1.032674334869177,Summer,bottom10,14.178410173874987
2025-07-10 08:00:00,135.0,0.24427547944777295,1.0295794067926458,Summer,bottom10,13.385950246919439
2025-07-10 08:30:00,128.0,0.2373807450545329,1.0326743348691767,Summer,bottom10,13.013634589684477
2025-07-10 09:00:00,120.0,0.23003191609257687,1.0306110494848228,Summer,bottom10,12.61679782573885
2025-07-10 09:30:00,118.0,0.22191947692042824,1.0326743348691767,Summer,bottom10,12.178726110442824
2025-07-10 10:00:00,114.0,0.21385373288386034,1.0316426921769999,Summer,bottom10,11.743175932468157
2025-07-10 10:30:00,110.0,0.21094494057222668,1.032674334869177,Summer,bottom10,11.58610114763994
2025-07-10 11:00:00,105.0,0.21208054075972652,1.0306110494848228,Summer,bottom10,11.647423557764931
2025-07-10 11:30:00,105.0,0.2081847514519141,1.0295794067926458,Summer,bottom10,11.43705093514306
2025-07-10 12:00:00,103.0,0.20814677970452564,1.032674334869177,Summer,bottom10,11.435000460784083
2025-07-10 12:30:00,102.0,0.20574991346472432,1.0306110494848228,Summer,bottom10,11.305569683834813
2025-07-10 13:00:00,103.0,0.2058671315668663,1.0306110494848228,Summer,bottom10,11.31189946135048
2025-07-10 13:30:00,104.0,0.21062446220256584,1.0316426921769999,Summer,bottom10,11.568795315678255
2025-07-10 14:00:00,107.0,0.2148705109229995,1.032674334869177,Summer,bottom10,11.798081946581672
2025-07-10 14:30:00,113.0,0.23005338352760235,1.0306110494848228,Summer,bottom10,12.617957067230225
2025-07-10 15:00:00,118.0,0.237699836734232,1.0316426921769999,Summer,bottom10,13.030865540388227
2025-07-10 15:30:00,126.0,0.2439690196208825,1.0306110494848228,Summer,bottom10,13.369401416267353
2025-07-10 16:00:00,145.0,0.2681740342632953,1.0316426921769997,Summer,bottom10,14.676472206957644
2025-07-10 16:30:00,159.0,0.28683456811777486,1.0326743348691767,Summer,bottom10,15.684141035099541
2025-07-10 17:00:00,175.0,0.31760230563319103,1.0306110494848228,Summer,bottom10,17.345598860932014
2025-07-10 17:30:00,183.0,0.3443563136794348,1.030611049484823,Summer,bottom10,18.790315295429178
2025-07-10 18:00:00,190.0,0.35668851683961833,1.032674334869177,Summer,bottom10,19.45625426607909
2025-07-10 18:30:00,196.0,0.35938360744854514,1.0316426921769999,Summer,bottom10,19.601789158961136
2025-07-10 19:00:00,201.0,0.37160463737654575,1.0326743348691771,Summer,bottom10,20.26172477507317
2025-07-10 19:30:00,201.0,0.3672292495387025,1.030611049484823,Summer,bottom10,20.025453831829633
2025-07-10 20:00:00,201.0,0.357456781585446,1.030611049484823,Summer,bottom10,19.497740562353783
2025-07-10 20:30:00,201.0,0.3503777416017308,1.0306110494848228,Summer,bottom10,19.115472403233163
2025-07-10 21:00:00,203.0,0.35000634798767294,1.030611049484823,Summer,bottom10,19.095417148074038
2025-07-10 21:30:00,202.0,0.3446248173077712,1.0316426921769999,Summer,bottom10,18.804814491359345
2025-07-10 22:00:00,199.0,0.34077757958836885,1.0316426921769999,Summer,bottom10,18.59706365451162
2025-07-10 22:30:00,194.0,0.32628608160488914,1.0316426921769999,Summer,bottom10,17.814522763403712
2025-07-10 23:00:00,193.0,0.3241298137575287,1.0306110494848228,Summer,bottom10,17.698084299646247
2025-07-10 23:30:00,192.0,0.32033549199749944,1.032674334869177,Summer,bottom10,17.49319092460467
2025-10-30 00:00:00,107.0,0.15115503458004165,1.0295794067926458,Autumn,avg,8.357446224061949
2025-10-30 00:30:00,108.0,0.15464862235157523,1.0316426921769999,Autumn,avg,8.546099963724762
2025-10-30 01:00:00,104.0,0.15069749774801838,1.0316426921769999,Autumn,avg,8.332739235132692
2025-10-30 01:30:00,102.0,0.14709668448906968,1.0306110494848228,Autumn,avg,8.138295319149462
2025-10-30 02:00:00,110.0,0.15064411373483239,1.0316426921769999,Autumn,avg,8.329856498420648
2025-10-30 02:30:00,110.0,0.15061487543370575,1.0316426921769999,Autumn,avg,8.328277630159809
2025-10-30 03:00:00,112.0,0.15371484474872213,1.032674334869177,Autumn,avg,8.495675973170695
2025-10-30 03:30:00,114.0,0.15666925311390903,1.0316426921769999,Autumn,avg,8.655214024890787
2025-10-30 04:00:00,111.0,0.15771510142636813,1.032674334869177,Autumn,avg,8.711689833763579
2025-10-30 04:30:00,113.0,0.15950521057011435,1.0306110494848228,Autumn,avg,8.808355727525875
2025-10-30 05:00:00,117.0,0.16747998802500863,1.0295794067926458,Autumn,avg,9.238993710090165
2025-10-30 05:30:00,129.0,0.18973258392627215,1.0316426921769999,Autumn,avg,10.440633888758395
2025-10-30 06:00:00,149.0,0.22590570810456026,1.0347376202535308,Autumn,avg,12.393982594385953
2025-10-30 06:30:00,161.0,0.2502277668559139,1.0306110494848228,Autumn,avg,13.70737376695905
2025-10-30 07:00:00,176.0,0.2686985378238434,1.033705977561354,Autumn,avg,14.704795399227242
2025-10-30 07:30:00,180.0,0.2844139762612191,1.0306110494848228,Autumn,avg,15.553429074845532
2025-10-30 08:00:00,176.0,0.2897445593127399,1.0316426921769997,Autumn,avg,15.841280559627654
2025-10-30 08:30:00,170.0,0.28863437714210277,1.032674334869177,Autumn,avg,15.781330722413248
2025-10-30 09:00:00,165.0,0.2726103261489129,1.032674334869177,Autumn,avg,14.916031968780995
2025-10-30 09:30:00,164.0,0.27112238155221935,1.0295794067926458,Autumn,avg,14.835682960559543
2025-10-30 10:00:00,160.0,0.2580006767995496,1.030611049484823,Autumn,avg,14.127110903915376
2025-10-30 10:30:00,156.0,0.24767324141456915,1.0316426921769999,Autumn,avg,13.569429393126432
2025-10-30 11:00:00,155.0,0.24077549723111477,1.0316426921769997,Autumn,avg,13.196951207219897
2025-10-30 11:30:00,151.0,0.22970883356844796,1.032674334869177,Autumn,avg,12.599351369435889
2025-10-30 12:00:00,152.0,0.23319534720223942,1.0326743348691767,Autumn,avg,12.787623105660627
2025-10-30 12:30:00,153.0,0.2261593783756735,1.030611049484823,Autumn,avg,12.407680789026067
2025-10-30 13:00:00,150.0,0.2341751075919465,1.032674334869177,Autumn,avg,12.840530166704811
2025-10-30 13:30:00,154.0,0.230354225950124,1.0316426921769997,Autumn,avg,12.634202558046395
2025-10-30 14:00:00,155.0,0.23243757278460192,1.0316426921769999,Autumn,avg,12.746703287108202
2025-10-30 14:30:00,154.0,0.2301636718804765,1.0316426921769999,Autumn,avg,12.62391263828543
2025-10-30 15:00:00,140.0,0.24298974999883483,1.031642692177,Autumn,avg,13.31652085667678
2025-10-30 15:30:00,141.0,0.2422177793822585,1.030611049484823,Autumn,avg,13.274834443381659
2025-10-30 16:00:00,145.0,0.2461951461468012,1.032674334869177,Autumn,avg,13.489612248666965
2025-10-30 16:30:00,143.0,0.24736617187237056,1.0316426921769999,Autumn,avg,13.552847637847709
2025-10-30 17:00:00,143.0,0.256303482120098,1.0306110494848228,Autumn,avg,14.035462391224993
2025-10-30 17:30:00,137.0,0.24291639683199137,1.0326743348691767,Autumn,avg,13.312559785667233
2025-10-30 18:00:00,131.0,0.2250370389647716,1.0316426921769997,Autumn,avg,12.347074460837366
2025-10-30 18:30:00,123.0,0.20942364793402732,1.0326743348691767,Autumn,avg,11.503951345177175
2025-10-30 19:00:00,105.0,0.1877948529961049,1.032674334869177,Autumn,avg,10.335996418529364
2025-10-30 19:30:00,94.0,0.17239026121277562,1.0306110494848228,Autumn,avg,9.504148462229583
2025-10-30 20:00:00,92.0,0.16349275634709717,1.031642692177,Autumn,avg,9.023683199482946
2025-10-30 20:30:00,91.0,0.1608287589198643,1.0306110494848228,Autumn,avg,8.879827338412372
2025-10-30 21:00:00,93.0,0.16496625685939664,1.0306110494848228,Autumn,avg,9.103252227147118
2025-10-30 21:30:00,86.0,0.15311957297931675,1.032674334869177,Autumn,avg,8.463531297622804
2025-10-30 22:00:00,86.0,0.14583628027887077,1.0306110494848228,Autumn,avg,8.07023349179872
2025-10-30 22:30:00,76.0,0.12800787534430264,1.032674334869177,Autumn,avg,7.107499625332042
2025-10-30 23:00:00,71.0,0.1249928241590979,1.0316426921769997,Autumn,avg,6.944686861330987
2025-10-30 23:30:00,68.0,0.12094951784904936,1.0316426921769999,Autumn,avg,6.726348320588365
2025-10-26 00:00:00,64.0,0.11268376688067014,1.0316426921769997,Autumn,top10,6.279997768295887
2025-10-26 00:30:00,66.0,0.11404960499709013,1.0306110494848226,Autumn,top10,6.3537530265825675
2025-10-26 01:00:00,62.0,0.10772968474556728,1.0306110494848228,Autumn,top10,6.012477333000333
2025-10-26 01:30:00,63.0,0.11606135694911072,1.0316426921769999,Autumn,top10,6.462387631991679
2025-10-26 02:00:00,67.0,0.11789603839493612,1.030611049484823,Autumn,top10,6.5614604300662505
2025-10-26 02:30:00,64.0,0.11333370020968557,1.032674334869177,Autumn,top10,6.31509416806272
2025-10-26 03:00:00,63.0,0.10683867375716707,1.030611049484823,Autumn,top10,5.964362739626722
2025-10-26 03:30:00,63.0,0.10083650614690272,1.0316426921769997,Autumn,top10,5.640245688672446
2025-10-26 04:00:00,56.0,0.09717480130914376,1.0306110494848228,Autumn,top10,5.4425136274334625
2025-10-26 04:30:00,56.0,0.09973157189881171,1.0316426921769999,Autumn,top10,5.580579239275532
2025-10-26 05:00:00,51.0,0.10066478947611507,1.030611049484823,Autumn,top10,5.630972988449914
2025-10-26 05:30:00,50.0,0.10081780180959159,1.030611049484823,Autumn,top10,5.639235654457646
2025-10-26 06:00:00,63.0,0.10777180024940844,1.0316426921769997,Autumn,top10,6.014751570207756
2025-10-26 06:30:00,64.0,0.11213839190537084,1.032674334869177,Autumn,top10,6.250547519629725
2025-10-26 07:00:00,71.0,0.11276550795120852,1.0316426921769999,Autumn,top10,6.28441178610496
2025-10-26 07:30:00,70.0,0.11547291055652811,1.0316426921769999,Autumn,top10,6.430611526792218
2025-10-26 08:00:00,68.0,0.11994447915733542,1.0316426921769999,Autumn,top10,6.672076231235812
2025-10-26 08:30:00,65.0,0.11821634807257074,1.0316426921769999,Autumn,top10,6.57875715265852
2025-10-26 09:00:00,66.0,0.11684527212164353,1.032674334869177,Autumn,top10,6.5047190513084505
2025-10-26 09:30:00,61.0,0.11086345195139459,1.0316426921769999,Autumn,top10,6.181700762115008
2025-10-26 10:00:00,61.0,0.11369552180391246,1.031642692177,Autumn,top10,6.334632534150972
2025-10-26 10:30:00,63.0,0.11662258896071434,1.0306110494848228,Autumn,top10,6.492694160618274
2025-10-26 11:00:00,63.0,0.12214007376542087,1.032674334869177,Autumn,top10,6.790638340072427
2025-10-26 11:30:00,65.0,0.12284855653069102,1.0316426921769999,Autumn,top10,6.828896409397015
2025-10-26 12:00:00,66.0,0.12513247110870812,1.0316426921769999,Autumn,top10,6.952227796609939
2025-10-26 12:30:00,64.0,0.11802089298292473,1.0316426921769997,Autumn,top10,6.568202577817636
2025-10-26 13:00:00,65.0,0.11452460159690117,1.0306110494848228,Autumn,top10,6.379402842972363
2025-10-26 13:30:00,67.0,0.11544130094611485,1.0316426921769999,Autumn,top10,6.428904607829902
2025-10-26 14:00:00,70.0,0.12066185613086772,1.029579406792646,Autumn,top10,6.710814587806556
2025-10-26 14:30:00,72.0,0.11831843080913296,1.0326743348691767,Autumn,top10,6.58426962043288
2025-10-26 15:00:00,71.0,0.11517120376992065,1.0316426921769999,Autumn,top10,6.414319360315416
2025-10-26 15:30:00,69.0,0.11338354667425063,1.0306110494848228,Autumn,top10,6.317785877149234
2025-10-26 16:00:00,69.0,0.12398206101220946,1.0326743348691767,Autumn,top10,6.89010565139901
2025-10-26 16:30:00,69.0,0.14131921529985836,1.0316426921769999,Autumn,top10,7.826311982932052
2025-10-26 17:00:00,70.0,0.15586156835651896,1.032674334869177,Autumn,top10,8.611599047991723
2025-10-26 17:30:00,70.0,0.15809623354474706,1.0306110494848228,Autumn,top10,8.73227096815604
2025-10-26 18:00:00,63.0,0.13272899121263615,1.0306110494848228,Autumn,top10,7.362439882222052
2025-10-26 18:30:00,60.0,0.1222545189512741,1.032674334869177,Autumn,top10,6.796818380108501
2025-10-26 19:00:00,59.0,0.11472296642572762,1.032674334869177,Autumn,top10,6.390114543728991
2025-10-26 19:30:00,58.0,0.101624032738893,1.033705977561354,Autumn,top10,5.682772124639922
2025-10-26 20:00:00,56.0,0.09634997091913787,1.0326743348691767,Autumn,top10,5.397972786373145
2025-10-26 20:30:00,56.0,0.09255655905343335,1.0295794067926458,Autumn,top10,5.193128545625101
2025-10-26 21:00:00,52.0,0.09045915931032274,1.0316426921769999,Autumn,top10,5.079868959497127
2025-10-26 21:30:00,51.0,0.08356456063468728,1.030611049484823,Autumn,top10,4.7075606310128135
2025-10-26 22:00:00,49.0,0.09723155828255739,1.0326743348691767,Autumn,top10,5.445578503997799
2025-10-26 22:30:00,48.0,0.08428709648896136,1.0316426921769999,Autumn,top10,4.746577567143613
2025-10-26 23:00:00,45.0,0.08815590052926174,1.032674334869177,Autumn,top10,4.955492985319834
2025-10-26 23:30:00,43.0,0.07375861968543183,1.033705977561354,Autumn,top10,4.178039819753018
2025-09-29 00:00:00,237.0,0.3585286644015382,1.0316426921769999,Autumn,bottom10,19.55562223442276
2025-09-29 00:30:00,236.0,0.3588084108775447,1.0306110494848228,Autumn,bottom10,19.570728544127114
2025-09-29 01:00:00,234.0,0.35693316460972085,1.032674334869177,Autumn,bottom10,19.469465245664626
2025-09-29 01:30:00,231.0,0.352507631047677,1.0306110494848228,Autumn,bottom10,19.230486433314258
2025-09-29 02:00:00,229.0,0.35333093522437203,1.0316426921769999,Autumn,bottom10,19.27494485885579
2025-09-29 02:30:00,228.0,0.35254994736504175,1.0326743348691771,Autumn,bottom10,19.232771514451954
2025-09-29 03:00:00,229.0,0.35873228805073337,1.0316426921769997,Autumn,bottom10,19.5666179114793
2025-09-29 03:30:00,229.0,0.3595994298310515,1.0306110494848228,Autumn,bottom10,19.61344356761648
2025-09-29 04:00:00,235.0,0.3720670726561032,1.0316426921769999,Autumn,bottom10,20.286696280169274
2025-09-29 04:30:00,239.0,0.37701319028666974,1.0316426921769999,Autumn,bottom10,20.553786632219865
2025-09-29 05:00:00,244.0,0.3852369843791844,1.032674334869177,Autumn,bottom10,20.997871513215657
2025-09-29 05:30:00,249.0,0.39048551229805917,1.0316426921769999,Autumn,bottom10,21.281292020834893
2025-09-29 06:00:00,245.0,0.3916670319147884,1.032674334869177,Autumn,bottom10,21.345094080138274
2025-09-29 06:30:00,240.0,0.3857358056260357,1.031642692177,Autumn,bottom10,21.02480786054563
2025-09-29 07:00:00,233.0,0.36794465886219513,1.032674334869177,Autumn,bottom10,20.064085935298237
2025-09-29 07:30:00,221.0,0.3522750604681699,1.032674334869177,Autumn,bottom10,19.217927622020873
2025-09-29 08:00:00,209.0,0.33370061478495666,1.0316426921769999,Autumn,bottom10,18.214907555127358
2025-09-29 08:30:00,201.0,0.32243808665132484,1.030611049484823,Autumn,bottom10,17.606731035911242
