startTime,dataProvider,settlementDate,settlementPeriod,price,volume,requested_provider
2025-04-18T14:00:00Z,APXMIDP,2025-04-18,31,79.77,3427.9,APXMIDP
2025-04-18T13:30:00Z,APXMIDP,2025-04-18,30,71.77,3467.1,APXMIDP
2025-04-18T13:00:00Z,APXMIDP,2025-04-18,29,72.41,3739.75,APXMIDP
2025-04-18T12:30:00Z,APXMIDP,2025-04-18,28,72.7,3545.55,APXMIDP
2025-04-18T12:00:00Z,APXMIDP,2025-04-18,27,71.24,3184.6,APXMIDP
2025-04-18T11:30:00Z,APXMIDP,2025-04-18,26,70.56,3003.15,APXMIDP
2025-04-18T11:00:00Z,APXMIDP,2025-04-18,25,69.35,2802.15,APXMIDP
2025-04-18T10:30:00Z,APXMIDP,2025-04-18,24,68.91,2862.35,APXMIDP
2025-04-18T10:00:00Z,APXMIDP,2025-04-18,23,76.15,2510.8,APXMIDP
2025-04-18T09:30:00Z,APXMIDP,2025-04-18,22,81.73,2735.35,APXMIDP
2025-04-18T09:00:00Z,APXMIDP,2025-04-18,21,85.16,3094.6,APXMIDP
2025-04-18T08:30:00Z,APXMIDP,2025-04-18,20,85.83,2742.6,APXMIDP
2025-04-18T08:00:00Z,APXMIDP,2025-04-18,19,88.76,2613.1,APXMIDP
2025-04-18T07:30:00Z,APXMIDP,2025-04-18,18,99.93,2572.2,APXMIDP
